,id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
79,182,4.636128517228857e-71,7.422863197625095e-128,2.7998275277497486e-126,8.864129009961731e-58,1.495005447207458e-292,5.263293411152275e-93,9.431299939048858e-158,4.0056950410859904e-93,9.395301155088295e-60,6.0430686828167876e-235,1.0,2.139782099160866e-121,3.004778851745392e-105,8.716785140987413e-124,1.1452140579996219e-122,2.388182890871352e-195,3.3507983795504583e-80,5.082266328968615e-97,5.310055055258585e-111,1.5654364155476098e-146,7.187664627277159e-59,4.9578358402411457e-85,3.0984060424065326e-95,6.0056082147055634e-127,5.572986028210465e-178,4.032214432997926e-114,1.5923946534090854e-83,4.217799357410014e-125,2.286050060642307e-93,9.899256934903295e-113,8.647632848069411e-91,1.0507714856339394e-59,4.4963098224368664e-113,8.856925669317475e-105,6.864893779421339e-109,8.164575118552404e-147,1.423393232627099e-132,1.4756783726249894e-150,8.466160620872831e-151,4.119916659676892e-103,8.78509017317017e-117,1.06935080067003e-105,2.036710233287803e-117,9.496279204367721e-89,2.6388819932218836e-83,2.8719204692369786e-117,6.492568217929982e-104,1.3982759890413439e-179,7.293267605794594e-104,2.748092752411294e-48,7.218869858971343e-94,1.8520573205948145e-98,2.855786084695524e-90,1.2794780052692277e-79,3.3753638421472253e-74,3.183518807109146e-82,5.23132079129574e-87,1.788090747737979e-206,1.0927536668874085e-100,4.284683051669859e-160,3.014413712859318e-156,3.3682106475944684e-130,2.7874263195570785e-121,9.499954963457037e-259,9.92178574503127e-113,2.228186518511023e-109,8.367377005411614e-82,8.262480257019739e-106,3.7510288611384596e-60,6.314915969438856e-61,2.2568008656608383e-97,5.765231878968987e-171,3.410476381627875e-148,2.1063139668253304e-66,6.044637578848268e-139,1.1521684513481484e-144,4.564448791936332e-131,2.434380544240505e-99,1.792213172963986e-174,2.062796730662194e-93,9.36158346164173e-129,1.0575150787298914e-63,9.983892473365687e-223,8.990855872303392e-72,3.5577349152991875e-142,9.555699596352945e-158,4.625789772985478e-77,1.198009172787784e-103,5.63140645737559e-191,2.239808977052454e-121,4.764670995400371e-78,8.088262020767841e-140,8.866741780247921e-57,2.2950749296421047e-54,2.1376077628408512e-37,1.3091836129313982e-113,5.081395098607913e-103,2.1494442732034425e-160,1.3066816259216188e-92
80,184,4.276827559711743e-144,1.1702408266317843e-208,3.5844841760905547e-127,3.1509347892286332e-87,0.0,1.1627148167537836e-120,3.0463474551309225e-166,4.992307424911141e-143,1.2216869186384115e-149,1.0570316102624336e-280,3.679127051176588e-95,3.4273432652680556e-191,2.1033528491193584e-172,2.567488332507791e-155,1.823133922014296e-197,2.287024433033764e-202,8.333431042431567e-162,1.1377365230738231e-114,1.0854346102530858e-167,3.4301404348239875e-179,6.301091790272396e-135,7.332159582926235e-102,1.6061905655314435e-65,4.973299168152671e-91,1.2309988300806358e-150,1.8603118619912656e-79,4.522932539282423e-139,1.7226524093038267e-108,1.8706422167909194e-68,1.625048420578157e-86,7.413797903289763e-74,8.371426855062579e-81,4.3906631833594244e-144,1.8860011240110589e-122,4.534379669210063e-62,4.452733378017184e-243,1.5450933379955293e-108,1.181539817156598e-106,2.1962491533577603e-109,2.1445419678319644e-78,8.610463322487621e-86,1.5719978470542457e-172,6.493744815534888e-105,3.2915762280768426e-112,1.2581957597919719e-104,1.1298014657284594e-147,2.9871902267365283e-155,1.5828987131846056e-218,6.3496320329161154e-161,1.5030385566575668e-139,3.279312707392123e-84,6.216672050569612e-132,2.34481623242244e-93,7.287710509728257e-115,8.123155917914536e-75,8.859910854888874e-92,1.8353879090270237e-132,4.17200095208289e-148,1.288676538523003e-111,5.027250390219822e-179,2.5230237498134664e-154,1.0,3.1298311273833545e-92,9.790357268991373e-287,1.2593246938244425e-162,4.676758826126697e-135,6.20878343786229e-79,1.049435302976587e-77,4.3749989903517425e-58,1.6906851687434693e-51,3.529767919657223e-80,5.226261318240731e-190,7.702109023487709e-147,2.4181023245917926e-79,3.04036559171158e-224,6.35347374548271e-166,1.2290636544288353e-92,1.8471827191873474e-103,7.701150572369972e-222,7.436767111919371e-102,7.129102763825268e-153,3.010898255079544e-57,1.379597581579619e-235,3.626540705582973e-106,3.500091627838572e-164,1.3951525102069498e-184,9.13588578770706e-90,4.335449036937511e-111,9.335672222877682e-180,4.835515188790976e-214,1.0553630197779192e-68,4.068387491484951e-198,1.03273052935478e-116,5.24783991714176e-124,1.1398874766474714e-113,1.3040952727781001e-169,2.2578380192456563e-57,3.0605011012661587e-165,2.4047062003514657e-129
81,185,2.614356791019267e-103,1.5497449338385982e-220,6.90728476483217e-130,5.608978184648518e-48,0.0,1.4901837781643054e-116,3.782638472620574e-139,7.089606440097193e-144,1.9756002163784733e-126,3.6741704426172897e-277,1.5359691223726892e-85,4.3163552211929463e-153,4.977095808625277e-147,2.0558276620548144e-125,5.334850114897304e-170,1.6441441515944717e-197,1.8953044372423192e-126,1.0312553371567956e-96,8.219535421782852e-81,6.520148611573149e-176,2.5644253834951126e-113,1.4130553102796867e-100,9.899899769534232e-77,2.3087758721776528e-91,6.8651823580469266e-102,2.5950798254289225e-81,1.4487832391309168e-103,1.520640174470356e-64,6.881291170834903e-85,1.9248957325361798e-104,1.5903635910964468e-73,1.0999075805291843e-60,3.145699448117658e-111,1.1588720649965648e-123,1.1195977587217897e-105,9.871583526643446e-231,7.139245342508573e-120,2.2523341844727046e-120,4.610717448984995e-125,1.1731185672300227e-89,1.727074075347464e-82,2.7186115907210927e-139,8.709381127459391e-150,1.0,3.5947157487443575e-89,6.44049467371947e-93,2.4606920301525735e-124,1.2820113090664634e-201,2.7268892066802803e-144,2.8713121677329667e-82,5.387127573494445e-70,8.437108388266114e-118,1.2755052857886256e-72,4.3013388883011725e-90,2.1063010199986088e-88,4.238605349134083e-86,2.462842655109247e-123,1.4422111444869597e-139,6.133961867970033e-47,2.371353406508775e-118,9.568207342007363e-85,5.4497468578836594e-139,1.95209501710572e-78,4.361451974178408e-199,2.7633733208768992e-163,2.2934455001548052e-85,2.3243569273556394e-101,6.01836733198418e-70,6.0024687289223656e-68,1.6494422476821205e-53,1.4226785926417246e-74,7.624710236246492e-109,1.740967058285483e-149,1.9450907611978746e-68,6.116154620242595e-215,2.0473484709262577e-159,6.475791699381767e-101,2.1954634375596855e-61,2.963823608350948e-188,3.905276681752291e-56,4.30616457180988e-107,4.616086234952257e-67,1.964568784186837e-160,2.7687498634738237e-93,4.427553667124637e-182,8.381305397533492e-130,2.5237985495374464e-65,2.753983075064063e-78,8.627254798411864e-204,2.9607765309143658e-148,1.036726078424273e-98,4.9272476862189835e-140,9.338795336766669e-90,1.0439021808270872e-101,3.8933310546437246e-94,1.551398214179072e-111,1.3694249364617795e-39,1.547375139560953e-93,1.9883569669801e-104
82,187,7.958988576774243e-182,2.408941923966123e-190,1.1717654276241625e-240,3.0723212835506445e-127,1.487942241775e-311,4.1414796886265755e-202,1.0681526872481005e-242,3.6617712673084024e-203,3.1179578170989307e-192,0.0,7.425930893193962e-199,9.712104779864069e-248,9.398738733220279e-129,9.935382082165789e-254,3.7941962856947164e-281,8.701258494641292e-290,2.8317664068503113e-213,7.167744098414526e-233,3.514659089311522e-263,1.0884823084658238e-195,1.1193301416219542e-224,1.0051986389019478e-216,4.1826424510706026e-193,2.998004599716071e-226,1.4021403467590504e-252,1.3248113326391152e-223,1.4864688487240576e-122,8.526344085024401e-240,2.5030894755673346e-190,4.673380446347436e-209,6.123577054095552e-197,4.785052010335507e-175,6.189813077543494e-160,1.9731612685566357e-204,1.8430375183790228e-223,5.271814349039808e-302,5.9353545224928075e-227,5.52273319214403e-225,3.0344286341391766e-235,1.4876803829912997e-213,9.114755421230517e-219,1.364430490177212e-130,3.9861149370170385e-268,4.562905065302942e-189,8.140660378747881e-241,8.144776520105453e-189,1.0029385720804837e-191,2.5908475097938166e-263,1.222029388564254e-183,1.8056232478927557e-220,1.2000150804113274e-171,8.681971060007178e-206,5.852665133631116e-178,3.1779939195473856e-164,2.2615020048097322e-133,8.172779688908738e-149,2.337585730084537e-182,7.093339282118256e-291,3.757638512117128e-159,1.5825613751298294e-236,1.484583506081432e-229,1.0605737622339908e-278,1.3070593994777368e-190,6.813e-321,3.015510137000114e-257,1.02175624410224e-102,7.618613709289716e-236,5.27755520385679e-187,7.220385932269405e-147,7.734760052349151e-165,3.5530056416773207e-184,4.738200167259894e-255,1.8414024379997035e-255,4.808245333518349e-171,0.0,1.521183332329033e-170,1.0369317394955772e-130,6.88824405293383e-200,5.589486510617311e-295,2.5721820199204077e-173,6.792145263978332e-231,1.6970626019610154e-186,1.5496502511719924e-274,3.571061585247487e-195,6.51231118599034e-291,1.0,3.7092734344682965e-162,9.45695985987008e-124,0.0,3.524255260414e-311,2.558706802764618e-218,3.19891805940486e-259,2.3903338828542753e-206,3.157722839051526e-204,9.242141361842905e-169,8.233892029769374e-240,1.857922718603043e-197,8.48273895121371e-268,1.1475167353686256e-150
83,191,5.9117112700406335e-151,2.189258158066131e-305,1.0334354174531884e-212,9.222421049363694e-96,0.0,2.192482902349657e-178,9.181735308890437e-196,6.785425867426533e-217,4.4083349291028444e-206,1.33352374488477e-310,2.657606880065936e-165,1.828359152556631e-237,7.241456876345652e-215,4.287493753409936e-218,5.728664218743758e-283,2.4148933205320517e-254,2.6690147251066015e-216,1.3036334343994234e-187,3.3008346107260805e-174,1.6055561962551673e-252,8.101478962909626e-177,4.2574184199998614e-138,2.610754867624767e-86,1.875795827161857e-120,1.0,7.111835782111736e-97,3.6238547487726714e-197,1.5690721543609205e-175,1.0308870275905433e-122,3.704340793667224e-112,2.765869442269647e-111,7.839338868716678e-138,3.026429837703538e-190,2.282558553334822e-149,2.3053217670113192e-160,3.478846105492868e-293,3.7644025102721385e-142,8.937625254960354e-129,1.0498938999662916e-120,5.748262162434265e-106,2.1196298957920075e-113,7.225897212879961e-218,5.442868179028608e-257,1.6416425114991563e-86,2.924522838646646e-192,2.344604302339201e-190,5.726566289849742e-186,8.883083538872331e-281,1.82559626423122e-221,3.5128160715581096e-165,4.884333014987617e-152,1.6177380531989521e-159,5.225336220668602e-147,2.21659243122994e-151,4.5533278523599973e-141,1.7452664045529356e-130,9.694143788156698e-160,9.157364218332498e-191,1.08643087091992e-173,2.9651409130881276e-171,1.4016116846906561e-188,1.3792000085972884e-201,3.1849668055885002e-139,5.833271834919749e-285,4.2780457367754e-234,2.7641849164748427e-148,4.603871907544791e-180,1.732486036561034e-113,6.069014382615115e-121,2.553224301481175e-122,3.4467328845563496e-94,2.2589797077472815e-168,2.2694803572268225e-179,1.4173255069215607e-139,6.988474071819656e-288,5.816979546235249e-214,4.3571650397405787e-144,8.764135649757385e-138,6.936628133955982e-238,4.9121645970861556e-147,6.234095647622232e-167,4.343680398127455e-146,2.052311676207274e-236,2.9060516231971373e-165,8.775517036939214e-239,5.0952337839421866e-214,2.3193206442318025e-126,3.917966221491992e-141,1.9123271045431894e-220,1.5502763403610684e-261,2.3756999121546006e-150,1.6290512012459029e-242,1.7451019958227732e-171,1.352720576295978e-168,2.739386181538261e-175,5.242365714710481e-237,2.141280414576539e-111,1.921981863670512e-179,2.3337203037125934e-173
84,192,1.5206552618435914e-115,1.0,4.773751648430274e-209,2.6824535075579246e-106,4.2360345637122744e-184,4.726146016303867e-184,6.493113755870415e-242,4.345848969001051e-150,3.764396421005797e-109,2.610322482563338e-213,8.094678703957436e-110,2.0689095648683282e-112,6.319356785076545e-178,1.7299115467193482e-190,7.3103943827722e-170,1.673148714417797e-255,3.2522837053286973e-73,2.121786183498735e-203,6.412789388497669e-196,9.842433519833114e-189,6.676534166355823e-113,2.586242572169645e-161,1.1747295733938181e-174,2.6024916422664824e-203,2.238179363110309e-280,4.0379099364290053e-181,6.4134691676743355e-86,2.908672931084793e-212,1.1130051115021845e-181,1.4992050713843232e-189,2.3423989235740735e-182,1.7319510879630103e-146,1.3007683531226501e-140,5.3485637121734385e-177,3.410172466423152e-216,3.48976116558323e-260,4.259780632456322e-239,2.726199829676695e-211,3.8131990956858734e-225,1.593152663312285e-178,6.652649772034987e-204,2.448882685080463e-97,6.886217156694946e-238,5.608067721771552e-184,4.363121085956655e-183,5.903497891540502e-187,5.576105670450546e-172,1.2120877816721988e-224,1.0494611580878409e-135,4.0343708340756106e-126,1.4804560629660795e-164,8.386221646922893e-159,6.196386211244059e-169,1.0794998770050939e-160,3.921186842229109e-142,6.617430656883096e-164,2.80418623298998e-141,6.034738434736151e-280,3.940242896112689e-152,1.5476687566425843e-238,2.94633117474739e-206,5.060202596851267e-251,7.540861412703095e-202,0.0,7.118763930378974e-192,1.9945139025916203e-164,5.837868828781921e-176,1.6535384348287845e-203,2.891253368574301e-166,5.483479860340328e-144,1.571333394732154e-188,2.351660199235401e-260,3.6656242176676004e-247,3.6186592173958676e-146,6.627363066581279e-217,1.4337043789731955e-184,2.7933856037873997e-164,1.2192953245958494e-187,3.467863085304032e-254,3.6155901605575245e-163,5.7935642313992475e-220,9.734440436899124e-159,1.74115151e-315,1.1486800712971552e-166,1.0029928554865845e-249,9.218189922152608e-103,7.785298341362181e-154,1.3569318081225758e-157,5.978021243089e-310,1.9030582072269433e-188,3.4480689997664867e-180,7.876790598227685e-163,4.382833660780312e-155,1.5063741025443124e-144,2.0515657624416884e-92,3.2288525400653414e-111,4.851867051667298e-185,8.30701109148042e-211,9.6716841220225e-113
85,193,6.663674869689952e-175,2.333603791953881e-213,1.0,3.144924619792206e-95,0.0,3.1078735646477835e-102,1.817617640361147e-149,2.447512936781707e-147,5.079319240020306e-146,1.956e-321,2.2478517405570123e-126,3.557176946852212e-207,1.7508743439529978e-212,1.4134360010354733e-169,5.465788308092159e-213,8.208504505010632e-209,1.1980194798637815e-189,3.8678081035255824e-137,6.728538111959725e-185,4.749058098029762e-218,3.058621257601208e-184,1.2720145502019043e-93,3.927524869522927e-108,1.924628354082523e-135,3.4663259464283545e-161,1.9600674016466428e-116,1.810567101121607e-142,2.481214847757312e-127,2.8183234275516363e-100,3.9555971962836643e-104,1.1641817816769974e-75,2.3990305679969537e-76,8.369962593031542e-119,1.5161914013495311e-122,2.7065217179679142e-104,5.695904353306807e-208,3.275109319168604e-172,2.6688508954503553e-121,5.381764280395332e-113,1.6896133620053912e-74,3.603334327039629e-74,3.781668918098103e-170,7.229352307178612e-146,4.699279768132018e-115,1.054398938404496e-131,1.5726529437349212e-119,1.0656368544703915e-158,1.0429984471268308e-242,8.153078627491178e-180,1.8066156533674695e-158,5.5179525325422825e-104,1.1301017443264547e-159,5.657613051585567e-117,1.1841778608664983e-155,8.780720988967591e-113,3.180472047866442e-116,1.848875515996985e-158,5.970872238581307e-98,3.000885069433083e-110,1.83653199056652e-160,1.0471961570049578e-138,6.578097390312245e-146,1.085159621088389e-144,5.49010034648911e-251,9.58493578770795e-173,6.406470090257481e-169,2.378233213653971e-105,2.681749427455814e-100,5.38114200590325e-85,2.11775559098783e-83,4.2474270055022035e-121,5.49482947629849e-185,1.9168012825152616e-171,2.741616081914044e-97,2.4900082181111197e-292,5.89610965592201e-172,4.6271001563634727e-116,1.4839614654703666e-113,3.1262973672938532e-214,4.270971990043659e-104,2.2365925840123788e-167,3.363007035930078e-88,1.3417606022519845e-160,5.107933275675751e-139,1.3899370653644814e-147,4.655613480664949e-172,5.2799409365066984e-101,1.2080461185796148e-93,1.526887623642693e-254,2.01521664809179e-238,4.563471991505969e-110,1.0335981253436757e-216,7.878109725201156e-112,2.2423559158100064e-171,3.0998174105969186e-104,3.4616040373634126e-174,1.842953497641535e-94,4.631137633968579e-184,6.1979202017843556e-136
86,195,1.6851763022946573e-134,2.1044599359577154e-241,5.584343088777728e-150,7.469040550052574e-74,0.0,2.9846618487135656e-167,1.4407477753423954e-165,2.6579582317552517e-182,9.488960862063355e-175,3.017836582340618e-252,1.2587979765790672e-125,3.826139897443948e-184,8.171521313585618e-217,1.5641657516639883e-174,2.7595933839844198e-213,7.395143488260787e-225,1.2421906310583167e-194,2.7292618010148735e-142,6.116879361559779e-151,9.316109565108996e-207,7.677721782952803e-136,2.217219857084972e-89,5.6967202069346474e-68,0.9997074397628013,4.4818449632028976e-41,5.018577955389302e-83,2.907379703702874e-162,1.73206142044614e-124,9.603413373806178e-85,6.717406679916355e-81,5.862652729675673e-77,2.890499649472891e-89,1.1062803526391991e-142,1.5001616684238628e-129,2.1780803783163307e-93,6.1148354106075015e-292,1.2433518472315922e-114,1.20664195127742e-69,2.4854181277277728e-43,3.025062947938407e-69,1.4641176323944944e-102,1.3701900525609074e-199,1.0278110218398536e-193,8.6264998213249e-71,4.0659483696108246e-140,2.2602102748934935e-154,2.2736153695760174e-161,7.317112156001728e-247,1.1012432942692192e-188,1.8730108122563527e-150,1.3501041263876303e-102,1.376611176364478e-130,3.820643567847079e-100,1.2767947247833795e-124,2.531061293114364e-99,1.432331234215928e-120,5.982641484218992e-150,2.3107196252254664e-159,1.4024117990123845e-134,1.812334238168972e-145,1.1848208027051792e-100,5.487296720145987e-131,1.6936562110413766e-83,1.6297814456769667e-303,2.386388143518649e-140,1.4602145693746696e-130,4.195695796519766e-127,1.4890893350237357e-98,2.7206362810931833e-86,6.949024759059144e-85,4.585629577167077e-75,3.283664035559741e-198,2.210784991302628e-168,2.0289773542863476e-103,3.530303535011721e-213,1.826437142274592e-199,2.0357070664104487e-121,1.006707035234284e-93,7.087394487897955e-231,1.859392051181846e-61,1.8877708163500576e-170,3.543200507423289e-92,4.7396255167855734e-254,3.337548891083308e-123,2.5011310191311608e-171,4.4892935684829924e-192,5.184584389262908e-94,3.1656446051160797e-119,1.9368770350886586e-235,8.416461659528492e-212,4.4574507565497195e-122,2.88909667072126e-196,5.623896634834385e-134,7.126135229026978e-141,1.738029279916115e-135,5.979684064605329e-196,0.00029256023719870813,5.687828328861179e-156,1.918965219382124e-138
87,197,6.268587500776781e-84,1.7820332501286208e-174,2.583197653777596e-142,9.667902095822244e-44,0.0,2.395849395949466e-94,1.1839967594849553e-148,4.9716039232087113e-113,5.172158631282171e-84,4.456501089942121e-281,6.357833277828669e-64,1.6662626645141322e-158,2.6862350241223432e-111,1.7960572557347647e-118,1.3360600043653765e-159,6.213534952615206e-207,6.78738816920695e-126,2.6042919356053114e-83,9.685206226108304e-150,3.1309300157529335e-154,4.1525474436957867e-91,2.6530555292776474e-67,9.840592931012199e-86,1.1342814606022452e-125,9.816673470864e-160,8.35531109011849e-96,9.555418232309921e-80,7.783802410582018e-134,2.0239695542303535e-101,1.8053929231703767e-107,9.808354866969772e-81,5.891582019120782e-47,2.545073539031217e-87,1.6480417027869335e-77,4.742120812272397e-82,3.213585453676113e-203,5.776789710923969e-87,7.925080630273381e-121,5.185120840931582e-133,3.944082495292061e-93,7.131711579707247e-106,4.1369289020954154e-83,1.1519337573758347e-129,3.699115212862141e-87,5.000235978789911e-107,1.7817867064735572e-72,9.426712978792789e-62,8.251321302388117e-195,8.338167419077599e-108,1.0886277063356707e-103,8.113543057154915e-32,1.269659392227786e-28,1.693337665587704e-48,1.426582606077657e-46,6.419694148465679e-46,1.0976750335742437e-35,1.8516803772222867e-37,2.3820600632061653e-177,1.6038429923069815e-86,1.793102381753751e-120,2.393913931294712e-151,2.1062739581353712e-132,1.014629269906186e-102,4.42315798160792e-216,3.2696441704500827e-73,2.8217899520958745e-87,4.695455606389078e-94,3.3300217082805164e-94,3.918522973788426e-51,2.8039141267876564e-34,2.0633451947201903e-84,3.810396081829901e-150,1.419897709535829e-135,5.51490103883104e-91,2.596656144791413e-100,6.695373070462133e-99,3.9245873561779914e-86,2.56986872095135e-66,3.631480875029666e-115,1.1793631590249923e-70,1.1947204482713528e-99,8.673229425943665e-69,1.1829554398180803e-160,1.0,9.149582932939675e-105,1.6275477586886114e-126,4.171861690580259e-43,4.213544567805681e-91,8.725312916763396e-164,4.6585052905210935e-204,2.211563196404813e-103,2.5973018264088894e-164,7.0421906686079175e-99,5.1088139648643044e-95,6.222847618515083e-50,2.5708842335742123e-145,1.3442282809430117e-79,1.5582357910222173e-138,2.299558047641018e-81
88,200,5.310114896945482e-174,1.2722222161058143e-212,3.019900770980439e-77,4.165713056262261e-79,0.0,6.256690768749666e-82,3.971688346863417e-123,1.9213520686608362e-174,3.3774491276579464e-151,0.0,2.4982209660419124e-120,1.9811785462412898e-224,1.825394877679891e-212,7.066578896641916e-184,5.911900351246422e-240,4.5390591520412e-128,2.795081398429618e-200,9.090064907988301e-146,7.533665458756714e-188,6.273326129932378e-204,9.220521528844543e-157,9.809944807654503e-92,3.608374008694117e-72,2.0016675325381296e-108,2.1099938010213124e-128,1.2861959340944199e-73,4.385548258581126e-151,5.48208649769411e-128,4.482143238394161e-52,4.127884071867255e-50,3.238764892823731e-54,2.9890106641825726e-76,3.4096315821630804e-106,3.7750615205754275e-77,2.974406118996091e-67,5.204363836569109e-227,2.7568048235509876e-80,1.9265104524650268e-59,7.047399678711775e-64,1.3285067295018673e-21,1.0,5.083952479389371e-199,1.5856507718693822e-141,1.2652843333275546e-101,3.687027305685219e-141,1.6541605937740734e-106,2.944248768256076e-150,3.71111788886366e-243,9.835694188871693e-209,3.393942360951892e-184,2.880430525468688e-98,2.209988623119383e-140,3.867725349263906e-106,1.1327183935948976e-144,1.8158740778560318e-109,3.8709080719915077e-90,6.654154372268411e-151,1.4929551855096492e-121,2.028466404729216e-135,5.913812901578897e-152,9.86623810225985e-167,3.9407814367254943e-126,1.5447994452349958e-108,3.5154880030944307e-242,1.0020645859699355e-180,1.2477562772269421e-157,9.153643316424366e-106,5.1388951025256705e-71,2.3901469478623323e-89,7.547329717170312e-84,1.2510436579685992e-92,1.7021699628996967e-182,2.668426073854979e-161,4.216386443177302e-101,1.5753590479128267e-270,2.0845826076585327e-209,7.720649425314782e-119,3.3962866827475326e-103,4.907959138204838e-194,7.479532542962539e-89,7.398159037728547e-144,4.718139326756083e-76,1.6205055884767628e-170,1.3671621258820625e-131,1.4956023485391368e-157,1.7672744576488167e-190,5.150546735967386e-100,3.135644845690271e-81,6.278866420254917e-229,9.690177457812193e-238,3.810874382521984e-95,5.228011735233231e-222,4.7894566980302423e-129,1.909090155351834e-167,7.61994634930022e-120,4.0328570595741995e-209,2.494658149306308e-74,1.2510749857971839e-181,7.967863115596606e-146
